Label,Class,File reference
1,Mitotic,Vid_164.mp4
0,Non-mitotic,Vid_165.mp4
0,Non-mitotic,Vid_166.mp4
1,Mitotic,Vid_167.mp4
0,Non-mitotic,Vid_168.mp4
0,Non-mitotic,Vid_169.mp4
0,Non-mitotic,Vid_170.mp4
1,Mitotic,Vid_171.mp4
1,Mitotic,Vid_172.mp4
0,Non-mitotic,Vid_173.mp4
1,Mitotic,Vid_174.mp4
1,Mitotic,Vid_175.mp4
1,Mitotic,Vid_176.mp4
1,Mitotic,Vid_177.mp4
1,Mitotic,Vid_178.mp4
0,Non-mitotic,Vid_179.mp4
0,Non-mitotic,Vid_180.mp4
0,Non-mitotic,Vid_181.mp4
1,Mitotic,Vid_182.mp4
0,Non-mitotic,Vid_183.mp4
1,Mitotic,Vid_184.mp4
0,Non-mitotic,Vid_185.mp4
1,Mitotic,Vid_186.mp4
1,Mitotic,Vid_187.mp4
0,Non-mitotic,Vid_188.mp4
1,Mitotic,Vid_189.mp4
1,Mitotic,Vid_190.mp4
0,Non-mitotic,Vid_191.mp4
1,Mitotic,Vid_192.mp4
0,Non-mitotic,Vid_193.mp4
0,Non-mitotic,Vid_194.mp4
1,Mitotic,Vid_195.mp4
1,Mitotic,Vid_196.mp4
1,Mitotic,Vid_197.mp4
0,Non-mitotic,Vid_198.mp4
0,Non-mitotic,Vid_199.mp4
1,Mitotic,Vid_200.mp4
0,Non-mitotic,Vid_201.mp4
0,Non-mitotic,Vid_202.mp4
0,Non-mitotic,Vid_203.mp4
0,Non-mitotic,Vid_204.mp4
0,Non-mitotic,Vid_205.mp4
1,Mitotic,Vid_206.mp4
0,Non-mitotic,Vid_207.mp4
0,Non-mitotic,Vid_208.mp4
1,Mitotic,Vid_209.mp4
1,Mitotic,Vid_210.mp4
1,Mitotic,Vid_211.mp4
0,Non-mitotic,Vid_212.mp4
1,Mitotic,Vid_213.mp4
1,Mitotic,Vid_214.mp4
0,Non-mitotic,Vid_215.mp4
1,Mitotic,Vid_216.mp4
1,Mitotic,Vid_217.mp4
0,Non-mitotic,Vid_218.mp4
1,Mitotic,Vid_219.mp4
1,Mitotic,Vid_220.mp4
0,Non-mitotic,Vid_221.mp4
0,Non-mitotic,Vid_222.mp4
1,Mitotic,Vid_223.mp4
1,Mitotic,Vid_224.mp4
0,Non-mitotic,Vid_225.mp4
1,Mitotic,Vid_226.mp4
1,Mitotic,Vid_227.mp4
1,Mitotic,Vid_228.mp4
1,Mitotic,Vid_229.mp4
1,Mitotic,Vid_230.mp4
1,Mitotic,Vid_231.mp4
1,Mitotic,Vid_232.mp4
0,Non-mitotic,Vid_233.mp4
1,Mitotic,Vid_234.mp4
0,Non-mitotic,Vid_235.mp4
0,Non-mitotic,Vid_236.mp4
0,Non-mitotic,Vid_237.mp4
1,Mitotic,Vid_238.mp4
1,Mitotic,Vid_239.mp4
0,Non-mitotic,Vid_240.mp4
1,Mitotic,Vid_241.mp4
0,Non-mitotic,Vid_242.mp4
0,Non-mitotic,Vid_243.mp4
0,Non-mitotic,Vid_244.mp4
1,Mitotic,Vid_245.mp4
1,Mitotic,Vid_246.mp4
1,Mitotic,Vid_247.mp4
0,Non-mitotic,Vid_248.mp4
1,Mitotic,Vid_249.mp4
1,Mitotic,Vid_250.mp4
1,Mitotic,Vid_251.mp4
0,Non-mitotic,Vid_252.mp4
1,Mitotic,Vid_253.mp4
1,Mitotic,Vid_254.mp4
1,Mitotic,Vid_255.mp4
1,Mitotic,Vid_256.mp4
1,Mitotic,Vid_257.mp4
1,Mitotic,Vid_258.mp4
1,Mitotic,Vid_259.mp4
1,Mitotic,Vid_260.mp4
1,Mitotic,Vid_261.mp4
1,Mitotic,Vid_262.mp4
1,Mitotic,Vid_263.mp4
1,Mitotic,Vid_264.mp4
0,Non-mitotic,Vid_265.mp4
1,Mitotic,Vid_266.mp4
1,Mitotic,Vid_267.mp4
0,Non-mitotic,Vid_268.mp4
1,Mitotic,Vid_269.mp4
1,Mitotic,Vid_270.mp4
0,Non-mitotic,Vid_271.mp4
0,Non-mitotic,Vid_272.mp4
1,Mitotic,Vid_273.mp4
1,Mitotic,Vid_274.mp4
0,Non-mitotic,Vid_275.mp4
0,Non-mitotic,Vid_276.mp4
0,Non-mitotic,Vid_277.mp4
1,Mitotic,Vid_278.mp4
1,Mitotic,Vid_279.mp4
1,Mitotic,Vid_280.mp4
0,Non-mitotic,Vid_281.mp4
1,Mitotic,Vid_282.mp4
0,Non-mitotic,Vid_283.mp4
1,Mitotic,Vid_284.mp4
0,Non-mitotic,Vid_285.mp4
0,Non-mitotic,Vid_286.mp4
0,Non-mitotic,Vid_287.mp4
1,Mitotic,Vid_288.mp4
0,Non-mitotic,Vid_289.mp4
1,Mitotic,Vid_290.mp4
1,Mitotic,Vid_291.mp4
0,Non-mitotic,Vid_292.mp4
0,Non-mitotic,Vid_293.mp4
1,Mitotic,Vid_294.mp4
1,Mitotic,Vid_295.mp4
0,Non-mitotic,Vid_296.mp4
1,Mitotic,Vid_297.mp4
1,Mitotic,Vid_298.mp4
0,Non-mitotic,Vid_299.mp4
0,Non-mitotic,Vid_300.mp4
0,Non-mitotic,Vid_301.mp4
1,Mitotic,Vid_302.mp4
0,Non-mitotic,Vid_303.mp4
1,Mitotic,Vid_304.mp4
0,Non-mitotic,Vid_305.mp4
1,Mitotic,Vid_306.mp4
1,Mitotic,Vid_307.mp4
0,Non-mitotic,Vid_308.mp4
1,Mitotic,Vid_309.mp4
0,Non-mitotic,Vid_310.mp4
0,Non-mitotic,Vid_311.mp4
1,Mitotic,Vid_312.mp4
1,Mitotic,Vid_313.mp4
0,Non-mitotic,Vid_314.mp4
0,Non-mitotic,Vid_315.mp4
0,Non-mitotic,Vid_316.mp4
0,Non-mitotic,Vid_317.mp4
1,Mitotic,Vid_318.mp4
0,Non-mitotic,Vid_319.mp4
1,Mitotic,Vid_320.mp4
1,Mitotic,Vid_321.mp4
1,Mitotic,Vid_322.mp4
1,Mitotic,Vid_323.mp4
0,Non-mitotic,Vid_324.mp4
0,Non-mitotic,Vid_325.mp4
1,Mitotic,Vid_326.mp4
1,Mitotic,Vid_327.mp4
1,Mitotic,Vid_328.mp4
0,Non-mitotic,Vid_329.mp4
1,Mitotic,Vid_330.mp4
1,Mitotic,Vid_331.mp4
0,Non-mitotic,Vid_332.mp4
1,Mitotic,Vid_333.mp4
1,Mitotic,Vid_334.mp4
0,Non-mitotic,Vid_335.mp4
0,Non-mitotic,Vid_336.mp4
0,Non-mitotic,Vid_337.mp4
1,Mitotic,Vid_338.mp4
1,Mitotic,Vid_339.mp4
1,Mitotic,Vid_340.mp4
0,Non-mitotic,Vid_341.mp4
1,Mitotic,Vid_342.mp4
0,Non-mitotic,Vid_343.mp4
0,Non-mitotic,Vid_344.mp4
1,Mitotic,Vid_345.mp4
0,Non-mitotic,Vid_346.mp4
1,Mitotic,Vid_347.mp4
1,Mitotic,Vid_348.mp4
1,Mitotic,Vid_349.mp4
1,Mitotic,Vid_350.mp4
1,Mitotic,Vid_351.mp4
0,Non-mitotic,Vid_352.mp4
0,Non-mitotic,Vid_353.mp4
0,Non-mitotic,Vid_354.mp4
0,Non-mitotic,Vid_355.mp4
0,Non-mitotic,Vid_356.mp4
1,Mitotic,Vid_357.mp4
0,Non-mitotic,Vid_358.mp4
0,Non-mitotic,Vid_359.mp4
1,Mitotic,Vid_360.mp4
0,Non-mitotic,Vid_361.mp4
0,Non-mitotic,Vid_362.mp4
0,Non-mitotic,Vid_363.mp4
1,Mitotic,Vid_364.mp4
1,Mitotic,Vid_365.mp4
0,Non-mitotic,Vid_366.mp4
1,Mitotic,Vid_367.mp4
1,Mitotic,Vid_368.mp4
0,Non-mitotic,Vid_369.mp4
1,Mitotic,Vid_370.mp4
1,Mitotic,Vid_371.mp4
1,Mitotic,Vid_372.mp4
0,Non-mitotic,Vid_373.mp4
1,Mitotic,Vid_374.mp4
1,Mitotic,Vid_375.mp4
0,Non-mitotic,Vid_376.mp4
0,Non-mitotic,Vid_377.mp4
1,Mitotic,Vid_378.mp4
0,Non-mitotic,Vid_379.mp4
1,Mitotic,Vid_380.mp4
1,Mitotic,Vid_381.mp4
1,Mitotic,Vid_382.mp4
1,Mitotic,Vid_383.mp4
1,Mitotic,Vid_384.mp4
0,Non-mitotic,Vid_385.mp4
0,Non-mitotic,Vid_386.mp4
0,Non-mitotic,Vid_387.mp4
1,Mitotic,Vid_388.mp4
0,Non-mitotic,Vid_389.mp4
0,Non-mitotic,Vid_390.mp4
1,Mitotic,Vid_391.mp4
1,Mitotic,Vid_392.mp4
1,Mitotic,Vid_393.mp4
1,Mitotic,Vid_394.mp4
1,Mitotic,Vid_395.mp4
0,Non-mitotic,Vid_396.mp4
1,Mitotic,Vid_397.mp4
0,Non-mitotic,Vid_398.mp4
0,Non-mitotic,Vid_399.mp4
1,Mitotic,Vid_400.mp4
0,Non-mitotic,Vid_401.mp4
1,Mitotic,Vid_402.mp4
0,Non-mitotic,Vid_403.mp4
0,Non-mitotic,Vid_404.mp4
0,Non-mitotic,Vid_405.mp4
1,Mitotic,Vid_406.mp4
0,Non-mitotic,Vid_407.mp4
0,Non-mitotic,Vid_408.mp4
0,Non-mitotic,Vid_409.mp4
0,Non-mitotic,Vid_410.mp4
0,Non-mitotic,Vid_411.mp4
0,Non-mitotic,Vid_412.mp4
0,Non-mitotic,Vid_413.mp4
0,Non-mitotic,Vid_414.mp4
