Label,Class,File reference
0,Non-mitotic,Vid_163.mp4
1,Mitotic,Vid_164.mp4
1,Mitotic,Vid_165.mp4
0,Non-mitotic,Vid_166.mp4
0,Non-mitotic,Vid_167.mp4
1,Mitotic,Vid_168.mp4
1,Mitotic,Vid_169.mp4
0,Non-mitotic,Vid_170.mp4
0,Non-mitotic,Vid_171.mp4
1,Mitotic,Vid_172.mp4
1,Mitotic,Vid_173.mp4
0,Non-mitotic,Vid_174.mp4
1,Mitotic,Vid_175.mp4
0,Non-mitotic,Vid_176.mp4
1,Mitotic,Vid_177.mp4
1,Mitotic,Vid_178.mp4
0,Non-mitotic,Vid_179.mp4
1,Mitotic,Vid_180.mp4
0,Non-mitotic,Vid_181.mp4
0,Non-mitotic,Vid_182.mp4
0,Non-mitotic,Vid_183.mp4
0,Non-mitotic,Vid_184.mp4
1,Mitotic,Vid_185.mp4
0,Non-mitotic,Vid_186.mp4
1,Mitotic,Vid_187.mp4
0,Non-mitotic,Vid_188.mp4
1,Mitotic,Vid_189.mp4
0,Non-mitotic,Vid_190.mp4
1,Mitotic,Vid_191.mp4
0,Non-mitotic,Vid_192.mp4
1,Mitotic,Vid_193.mp4
0,Non-mitotic,Vid_194.mp4
0,Non-mitotic,Vid_195.mp4
0,Non-mitotic,Vid_196.mp4
1,Mitotic,Vid_197.mp4
0,Non-mitotic,Vid_198.mp4
0,Non-mitotic,Vid_199.mp4
1,Mitotic,Vid_200.mp4
0,Non-mitotic,Vid_201.mp4
0,Non-mitotic,Vid_202.mp4
0,Non-mitotic,Vid_203.mp4
0,Non-mitotic,Vid_204.mp4
0,Non-mitotic,Vid_205.mp4
1,Mitotic,Vid_206.mp4
1,Mitotic,Vid_207.mp4
1,Mitotic,Vid_208.mp4
0,Non-mitotic,Vid_209.mp4
1,Mitotic,Vid_210.mp4
0,Non-mitotic,Vid_211.mp4
1,Mitotic,Vid_212.mp4
1,Mitotic,Vid_213.mp4
1,Mitotic,Vid_214.mp4
0,Non-mitotic,Vid_215.mp4
0,Non-mitotic,Vid_216.mp4
0,Non-mitotic,Vid_217.mp4
1,Mitotic,Vid_218.mp4
0,Non-mitotic,Vid_219.mp4
1,Mitotic,Vid_220.mp4
1,Mitotic,Vid_221.mp4
0,Non-mitotic,Vid_222.mp4
1,Mitotic,Vid_223.mp4
1,Mitotic,Vid_224.mp4
0,Non-mitotic,Vid_225.mp4
1,Mitotic,Vid_226.mp4
0,Non-mitotic,Vid_227.mp4
1,Mitotic,Vid_228.mp4
0,Non-mitotic,Vid_229.mp4
1,Mitotic,Vid_230.mp4
0,Non-mitotic,Vid_231.mp4
1,Mitotic,Vid_232.mp4
0,Non-mitotic,Vid_233.mp4
1,Mitotic,Vid_234.mp4
0,Non-mitotic,Vid_235.mp4
0,Non-mitotic,Vid_236.mp4
0,Non-mitotic,Vid_237.mp4
1,Mitotic,Vid_238.mp4
1,Mitotic,Vid_239.mp4
1,Mitotic,Vid_240.mp4
1,Mitotic,Vid_241.mp4
1,Mitotic,Vid_242.mp4
1,Mitotic,Vid_243.mp4
0,Non-mitotic,Vid_244.mp4
1,Mitotic,Vid_245.mp4
1,Mitotic,Vid_246.mp4
1,Mitotic,Vid_247.mp4
1,Mitotic,Vid_248.mp4
1,Mitotic,Vid_249.mp4
0,Non-mitotic,Vid_250.mp4
0,Non-mitotic,Vid_251.mp4
0,Non-mitotic,Vid_252.mp4
0,Non-mitotic,Vid_253.mp4
1,Mitotic,Vid_254.mp4
0,Non-mitotic,Vid_255.mp4
1,Mitotic,Vid_256.mp4
1,Mitotic,Vid_257.mp4
0,Non-mitotic,Vid_258.mp4
1,Mitotic,Vid_259.mp4
0,Non-mitotic,Vid_260.mp4
1,Mitotic,Vid_261.mp4
1,Mitotic,Vid_262.mp4
1,Mitotic,Vid_263.mp4
0,Non-mitotic,Vid_264.mp4
0,Non-mitotic,Vid_265.mp4
0,Non-mitotic,Vid_266.mp4
1,Mitotic,Vid_267.mp4
1,Mitotic,Vid_268.mp4
0,Non-mitotic,Vid_269.mp4
0,Non-mitotic,Vid_270.mp4
1,Mitotic,Vid_271.mp4
1,Mitotic,Vid_272.mp4
0,Non-mitotic,Vid_273.mp4
0,Non-mitotic,Vid_274.mp4
1,Mitotic,Vid_275.mp4
1,Mitotic,Vid_276.mp4
1,Mitotic,Vid_277.mp4
1,Mitotic,Vid_278.mp4
0,Non-mitotic,Vid_279.mp4
0,Non-mitotic,Vid_280.mp4
0,Non-mitotic,Vid_281.mp4
1,Mitotic,Vid_282.mp4
1,Mitotic,Vid_283.mp4
1,Mitotic,Vid_284.mp4
0,Non-mitotic,Vid_285.mp4
1,Mitotic,Vid_286.mp4
1,Mitotic,Vid_287.mp4
0,Non-mitotic,Vid_288.mp4
0,Non-mitotic,Vid_289.mp4
1,Mitotic,Vid_290.mp4
1,Mitotic,Vid_291.mp4
0,Non-mitotic,Vid_292.mp4
1,Mitotic,Vid_293.mp4
1,Mitotic,Vid_294.mp4
1,Mitotic,Vid_295.mp4
1,Mitotic,Vid_296.mp4
1,Mitotic,Vid_297.mp4
1,Mitotic,Vid_298.mp4
0,Non-mitotic,Vid_299.mp4
1,Mitotic,Vid_300.mp4
1,Mitotic,Vid_301.mp4
1,Mitotic,Vid_302.mp4
1,Mitotic,Vid_303.mp4
1,Mitotic,Vid_304.mp4
1,Mitotic,Vid_305.mp4
1,Mitotic,Vid_306.mp4
0,Non-mitotic,Vid_307.mp4
0,Non-mitotic,Vid_308.mp4
0,Non-mitotic,Vid_309.mp4
1,Mitotic,Vid_310.mp4
1,Mitotic,Vid_311.mp4
1,Mitotic,Vid_312.mp4
1,Mitotic,Vid_313.mp4
1,Mitotic,Vid_314.mp4
0,Non-mitotic,Vid_315.mp4
0,Non-mitotic,Vid_316.mp4
1,Mitotic,Vid_317.mp4
1,Mitotic,Vid_318.mp4
1,Mitotic,Vid_319.mp4
1,Mitotic,Vid_320.mp4
1,Mitotic,Vid_321.mp4
0,Non-mitotic,Vid_322.mp4
0,Non-mitotic,Vid_323.mp4
1,Mitotic,Vid_324.mp4
1,Mitotic,Vid_325.mp4
1,Mitotic,Vid_326.mp4
0,Non-mitotic,Vid_327.mp4
1,Mitotic,Vid_328.mp4
0,Non-mitotic,Vid_329.mp4
1,Mitotic,Vid_330.mp4
0,Non-mitotic,Vid_331.mp4
1,Mitotic,Vid_332.mp4
0,Non-mitotic,Vid_333.mp4
0,Non-mitotic,Vid_334.mp4
1,Mitotic,Vid_335.mp4
1,Mitotic,Vid_336.mp4
0,Non-mitotic,Vid_337.mp4
1,Mitotic,Vid_338.mp4
0,Non-mitotic,Vid_339.mp4
1,Mitotic,Vid_340.mp4
0,Non-mitotic,Vid_341.mp4
1,Mitotic,Vid_342.mp4
0,Non-mitotic,Vid_343.mp4
1,Mitotic,Vid_344.mp4
0,Non-mitotic,Vid_345.mp4
1,Mitotic,Vid_346.mp4
1,Mitotic,Vid_347.mp4
1,Mitotic,Vid_348.mp4
1,Mitotic,Vid_349.mp4
0,Non-mitotic,Vid_350.mp4
0,Non-mitotic,Vid_351.mp4
1,Mitotic,Vid_352.mp4
0,Non-mitotic,Vid_353.mp4
1,Mitotic,Vid_354.mp4
0,Non-mitotic,Vid_355.mp4
0,Non-mitotic,Vid_356.mp4
1,Mitotic,Vid_357.mp4
1,Mitotic,Vid_358.mp4
0,Non-mitotic,Vid_359.mp4
1,Mitotic,Vid_360.mp4
1,Mitotic,Vid_361.mp4
1,Mitotic,Vid_362.mp4
1,Mitotic,Vid_363.mp4
0,Non-mitotic,Vid_364.mp4
1,Mitotic,Vid_365.mp4
1,Mitotic,Vid_366.mp4
0,Non-mitotic,Vid_367.mp4
1,Mitotic,Vid_368.mp4
1,Mitotic,Vid_369.mp4
1,Mitotic,Vid_370.mp4
1,Mitotic,Vid_371.mp4
1,Mitotic,Vid_372.mp4
0,Non-mitotic,Vid_373.mp4
0,Non-mitotic,Vid_374.mp4
1,Mitotic,Vid_375.mp4
1,Mitotic,Vid_376.mp4
1,Mitotic,Vid_377.mp4
0,Non-mitotic,Vid_378.mp4
1,Mitotic,Vid_379.mp4
1,Mitotic,Vid_380.mp4
1,Mitotic,Vid_381.mp4
1,Mitotic,Vid_382.mp4
1,Mitotic,Vid_383.mp4
1,Mitotic,Vid_384.mp4
1,Mitotic,Vid_385.mp4
1,Mitotic,Vid_386.mp4
0,Non-mitotic,Vid_387.mp4
0,Non-mitotic,Vid_388.mp4
1,Mitotic,Vid_389.mp4
0,Non-mitotic,Vid_390.mp4
0,Non-mitotic,Vid_391.mp4
1,Mitotic,Vid_392.mp4
1,Mitotic,Vid_393.mp4
0,Non-mitotic,Vid_394.mp4
1,Mitotic,Vid_395.mp4
1,Mitotic,Vid_396.mp4
1,Mitotic,Vid_397.mp4
1,Mitotic,Vid_398.mp4
1,Mitotic,Vid_399.mp4
1,Mitotic,Vid_400.mp4
0,Non-mitotic,Vid_401.mp4
0,Non-mitotic,Vid_402.mp4
0,Non-mitotic,Vid_403.mp4
0,Non-mitotic,Vid_404.mp4
0,Non-mitotic,Vid_405.mp4
0,Non-mitotic,Vid_406.mp4
0,Non-mitotic,Vid_407.mp4
1,Mitotic,Vid_408.mp4
1,Mitotic,Vid_409.mp4
1,Mitotic,Vid_410.mp4
1,Mitotic,Vid_411.mp4
1,Mitotic,Vid_412.mp4
0,Non-mitotic,Vid_413.mp4
1,Mitotic,Vid_414.mp4
1,Mitotic,Vid_415.mp4
0,Non-mitotic,Vid_416.mp4
1,Mitotic,Vid_417.mp4
1,Mitotic,Vid_418.mp4
0,Non-mitotic,Vid_419.mp4
0,Non-mitotic,Vid_420.mp4
0,Non-mitotic,Vid_421.mp4
0,Non-mitotic,Vid_422.mp4
1,Mitotic,Vid_423.mp4
1,Mitotic,Vid_424.mp4
1,Mitotic,Vid_425.mp4
1,Mitotic,Vid_426.mp4
1,Mitotic,Vid_427.mp4
1,Mitotic,Vid_428.mp4
1,Mitotic,Vid_429.mp4
0,Non-mitotic,Vid_430.mp4
1,Mitotic,Vid_431.mp4
0,Non-mitotic,Vid_432.mp4
1,Mitotic,Vid_433.mp4
0,Non-mitotic,Vid_434.mp4
0,Non-mitotic,Vid_435.mp4
0,Non-mitotic,Vid_436.mp4
1,Mitotic,Vid_437.mp4
0,Non-mitotic,Vid_438.mp4
1,Mitotic,Vid_439.mp4
1,Mitotic,Vid_440.mp4
1,Mitotic,Vid_441.mp4
0,Non-mitotic,Vid_442.mp4
0,Non-mitotic,Vid_443.mp4
1,Mitotic,Vid_444.mp4
1,Mitotic,Vid_445.mp4
0,Non-mitotic,Vid_446.mp4
1,Mitotic,Vid_447.mp4
1,Mitotic,Vid_448.mp4
0,Non-mitotic,Vid_449.mp4
1,Mitotic,Vid_450.mp4
1,Mitotic,Vid_451.mp4
1,Mitotic,Vid_452.mp4
1,Mitotic,Vid_453.mp4
0,Non-mitotic,Vid_454.mp4
1,Mitotic,Vid_455.mp4
0,Non-mitotic,Vid_456.mp4
1,Mitotic,Vid_457.mp4
1,Mitotic,Vid_458.mp4
1,Mitotic,Vid_459.mp4
1,Mitotic,Vid_460.mp4
1,Mitotic,Vid_461.mp4
1,Mitotic,Vid_462.mp4
1,Mitotic,Vid_463.mp4
1,Mitotic,Vid_464.mp4
0,Non-mitotic,Vid_465.mp4
1,Mitotic,Vid_466.mp4
1,Mitotic,Vid_467.mp4
1,Mitotic,Vid_468.mp4
0,Non-mitotic,Vid_469.mp4
0,Non-mitotic,Vid_470.mp4
1,Mitotic,Vid_471.mp4
1,Mitotic,Vid_472.mp4
1,Mitotic,Vid_473.mp4
1,Mitotic,Vid_474.mp4
1,Mitotic,Vid_475.mp4
0,Non-mitotic,Vid_476.mp4
0,Non-mitotic,Vid_477.mp4
1,Mitotic,Vid_478.mp4
0,Non-mitotic,Vid_479.mp4
0,Non-mitotic,Vid_480.mp4
0,Non-mitotic,Vid_481.mp4
1,Mitotic,Vid_482.mp4
0,Non-mitotic,Vid_483.mp4
1,Mitotic,Vid_484.mp4
0,Non-mitotic,Vid_485.mp4
1,Mitotic,Vid_486.mp4
0,Non-mitotic,Vid_487.mp4
1,Mitotic,Vid_488.mp4
1,Mitotic,Vid_489.mp4
0,Non-mitotic,Vid_490.mp4
1,Mitotic,Vid_491.mp4
1,Mitotic,Vid_492.mp4
0,Non-mitotic,Vid_493.mp4
1,Mitotic,Vid_494.mp4
1,Mitotic,Vid_495.mp4
1,Mitotic,Vid_496.mp4
1,Mitotic,Vid_497.mp4
1,Mitotic,Vid_498.mp4
0,Non-mitotic,Vid_499.mp4
0,Non-mitotic,Vid_500.mp4
0,Non-mitotic,Vid_501.mp4
1,Mitotic,Vid_502.mp4
0,Non-mitotic,Vid_503.mp4
1,Mitotic,Vid_504.mp4
0,Non-mitotic,Vid_505.mp4
1,Mitotic,Vid_506.mp4
1,Mitotic,Vid_507.mp4
1,Mitotic,Vid_508.mp4
1,Mitotic,Vid_509.mp4
1,Mitotic,Vid_510.mp4
1,Mitotic,Vid_511.mp4
0,Non-mitotic,Vid_512.mp4
0,Non-mitotic,Vid_513.mp4
0,Non-mitotic,Vid_514.mp4
1,Mitotic,Vid_515.mp4
1,Mitotic,Vid_516.mp4
1,Mitotic,Vid_517.mp4
1,Mitotic,Vid_518.mp4
1,Mitotic,Vid_519.mp4
0,Non-mitotic,Vid_520.mp4
0,Non-mitotic,Vid_521.mp4
0,Non-mitotic,Vid_522.mp4
0,Non-mitotic,Vid_523.mp4
0,Non-mitotic,Vid_524.mp4
0,Non-mitotic,Vid_525.mp4
0,Non-mitotic,Vid_526.mp4
0,Non-mitotic,Vid_527.mp4
0,Non-mitotic,Vid_528.mp4
1,Mitotic,Vid_529.mp4
1,Mitotic,Vid_530.mp4
0,Non-mitotic,Vid_531.mp4
0,Non-mitotic,Vid_532.mp4
1,Mitotic,Vid_533.mp4
1,Mitotic,Vid_534.mp4
1,Mitotic,Vid_535.mp4
1,Mitotic,Vid_536.mp4
0,Non-mitotic,Vid_537.mp4
1,Mitotic,Vid_538.mp4
0,Non-mitotic,Vid_539.mp4
1,Mitotic,Vid_540.mp4
1,Mitotic,Vid_541.mp4
1,Mitotic,Vid_542.mp4
0,Non-mitotic,Vid_543.mp4
1,Mitotic,Vid_544.mp4
0,Non-mitotic,Vid_545.mp4
0,Non-mitotic,Vid_546.mp4
0,Non-mitotic,Vid_547.mp4
0,Non-mitotic,Vid_548.mp4
0,Non-mitotic,Vid_549.mp4
0,Non-mitotic,Vid_550.mp4
1,Mitotic,Vid_551.mp4
1,Mitotic,Vid_552.mp4
0,Non-mitotic,Vid_553.mp4
1,Mitotic,Vid_554.mp4
1,Mitotic,Vid_555.mp4
0,Non-mitotic,Vid_556.mp4
0,Non-mitotic,Vid_557.mp4
1,Mitotic,Vid_558.mp4
0,Non-mitotic,Vid_559.mp4
1,Mitotic,Vid_560.mp4
0,Non-mitotic,Vid_561.mp4
1,Mitotic,Vid_562.mp4
0,Non-mitotic,Vid_563.mp4
1,Mitotic,Vid_564.mp4
1,Mitotic,Vid_565.mp4
0,Non-mitotic,Vid_566.mp4
1,Mitotic,Vid_567.mp4
0,Non-mitotic,Vid_568.mp4
1,Mitotic,Vid_569.mp4
0,Non-mitotic,Vid_570.mp4
0,Non-mitotic,Vid_571.mp4
1,Mitotic,Vid_572.mp4
1,Mitotic,Vid_573.mp4
0,Non-mitotic,Vid_574.mp4
0,Non-mitotic,Vid_575.mp4
1,Mitotic,Vid_576.mp4
1,Mitotic,Vid_577.mp4
0,Non-mitotic,Vid_578.mp4
1,Mitotic,Vid_579.mp4
1,Mitotic,Vid_580.mp4
1,Mitotic,Vid_581.mp4
0,Non-mitotic,Vid_582.mp4
1,Mitotic,Vid_583.mp4
1,Mitotic,Vid_584.mp4
0,Non-mitotic,Vid_585.mp4
1,Mitotic,Vid_586.mp4
1,Mitotic,Vid_587.mp4
0,Non-mitotic,Vid_588.mp4
1,Mitotic,Vid_589.mp4
1,Mitotic,Vid_590.mp4
0,Non-mitotic,Vid_591.mp4
1,Mitotic,Vid_592.mp4
0,Non-mitotic,Vid_593.mp4
1,Mitotic,Vid_594.mp4
1,Mitotic,Vid_595.mp4
1,Mitotic,Vid_596.mp4
1,Mitotic,Vid_597.mp4
0,Non-mitotic,Vid_598.mp4
0,Non-mitotic,Vid_599.mp4
1,Mitotic,Vid_600.mp4
0,Non-mitotic,Vid_601.mp4
0,Non-mitotic,Vid_602.mp4
0,Non-mitotic,Vid_603.mp4
1,Mitotic,Vid_604.mp4
1,Mitotic,Vid_605.mp4
0,Non-mitotic,Vid_606.mp4
1,Mitotic,Vid_607.mp4
0,Non-mitotic,Vid_608.mp4
0,Non-mitotic,Vid_609.mp4
1,Mitotic,Vid_610.mp4
0,Non-mitotic,Vid_611.mp4
0,Non-mitotic,Vid_612.mp4
1,Mitotic,Vid_613.mp4
0,Non-mitotic,Vid_614.mp4
0,Non-mitotic,Vid_615.mp4
0,Non-mitotic,Vid_616.mp4
1,Mitotic,Vid_617.mp4
1,Mitotic,Vid_618.mp4
1,Mitotic,Vid_619.mp4
0,Non-mitotic,Vid_620.mp4
1,Mitotic,Vid_621.mp4
0,Non-mitotic,Vid_622.mp4
0,Non-mitotic,Vid_623.mp4
0,Non-mitotic,Vid_624.mp4
1,Mitotic,Vid_625.mp4
1,Mitotic,Vid_626.mp4
0,Non-mitotic,Vid_627.mp4
0,Non-mitotic,Vid_628.mp4
0,Non-mitotic,Vid_629.mp4
1,Mitotic,Vid_630.mp4
1,Mitotic,Vid_631.mp4
0,Non-mitotic,Vid_632.mp4
0,Non-mitotic,Vid_633.mp4
1,Mitotic,Vid_634.mp4
0,Non-mitotic,Vid_635.mp4
0,Non-mitotic,Vid_636.mp4
0,Non-mitotic,Vid_637.mp4
0,Non-mitotic,Vid_638.mp4
0,Non-mitotic,Vid_639.mp4
0,Non-mitotic,Vid_640.mp4
1,Mitotic,Vid_641.mp4
1,Mitotic,Vid_642.mp4
1,Mitotic,Vid_643.mp4
1,Mitotic,Vid_644.mp4
0,Non-mitotic,Vid_645.mp4
1,Mitotic,Vid_646.mp4
0,Non-mitotic,Vid_647.mp4
1,Mitotic,Vid_648.mp4
1,Mitotic,Vid_649.mp4
1,Mitotic,Vid_650.mp4
0,Non-mitotic,Vid_651.mp4
1,Mitotic,Vid_652.mp4
1,Mitotic,Vid_653.mp4
0,Non-mitotic,Vid_654.mp4
0,Non-mitotic,Vid_655.mp4
1,Mitotic,Vid_656.mp4
1,Mitotic,Vid_657.mp4
0,Non-mitotic,Vid_658.mp4
1,Mitotic,Vid_659.mp4
1,Mitotic,Vid_660.mp4
1,Mitotic,Vid_661.mp4
1,Mitotic,Vid_662.mp4
1,Mitotic,Vid_663.mp4
1,Mitotic,Vid_664.mp4
1,Mitotic,Vid_665.mp4
1,Mitotic,Vid_666.mp4
0,Non-mitotic,Vid_667.mp4
1,Mitotic,Vid_668.mp4
1,Mitotic,Vid_669.mp4
0,Non-mitotic,Vid_670.mp4
1,Mitotic,Vid_671.mp4
1,Mitotic,Vid_672.mp4
1,Mitotic,Vid_673.mp4
0,Non-mitotic,Vid_674.mp4
1,Mitotic,Vid_675.mp4
1,Mitotic,Vid_676.mp4
1,Mitotic,Vid_677.mp4
0,Non-mitotic,Vid_678.mp4
1,Mitotic,Vid_679.mp4
1,Mitotic,Vid_680.mp4
0,Non-mitotic,Vid_681.mp4
0,Non-mitotic,Vid_682.mp4
1,Mitotic,Vid_683.mp4
1,Mitotic,Vid_684.mp4
1,Mitotic,Vid_685.mp4
1,Mitotic,Vid_686.mp4
1,Mitotic,Vid_687.mp4
1,Mitotic,Vid_688.mp4
1,Mitotic,Vid_689.mp4
0,Non-mitotic,Vid_690.mp4
0,Non-mitotic,Vid_691.mp4
1,Mitotic,Vid_692.mp4
1,Mitotic,Vid_693.mp4
0,Non-mitotic,Vid_694.mp4
1,Mitotic,Vid_695.mp4
1,Mitotic,Vid_696.mp4
0,Non-mitotic,Vid_697.mp4
1,Mitotic,Vid_698.mp4
1,Mitotic,Vid_699.mp4
1,Mitotic,Vid_700.mp4
1,Mitotic,Vid_701.mp4
0,Non-mitotic,Vid_702.mp4
1,Mitotic,Vid_703.mp4
1,Mitotic,Vid_704.mp4
1,Mitotic,Vid_705.mp4
1,Mitotic,Vid_706.mp4
0,Non-mitotic,Vid_707.mp4
0,Non-mitotic,Vid_708.mp4
0,Non-mitotic,Vid_709.mp4
1,Mitotic,Vid_710.mp4
0,Non-mitotic,Vid_711.mp4
1,Mitotic,Vid_712.mp4
1,Mitotic,Vid_713.mp4
0,Non-mitotic,Vid_714.mp4
1,Mitotic,Vid_715.mp4
0,Non-mitotic,Vid_716.mp4
0,Non-mitotic,Vid_717.mp4
0,Non-mitotic,Vid_718.mp4
1,Mitotic,Vid_719.mp4
1,Mitotic,Vid_720.mp4
1,Mitotic,Vid_721.mp4
1,Mitotic,Vid_722.mp4
0,Non-mitotic,Vid_723.mp4
1,Mitotic,Vid_724.mp4
1,Mitotic,Vid_725.mp4
1,Mitotic,Vid_726.mp4
1,Mitotic,Vid_727.mp4
1,Mitotic,Vid_728.mp4
0,Non-mitotic,Vid_729.mp4
1,Mitotic,Vid_730.mp4
0,Non-mitotic,Vid_731.mp4
0,Non-mitotic,Vid_732.mp4
0,Non-mitotic,Vid_733.mp4
0,Non-mitotic,Vid_734.mp4
1,Mitotic,Vid_735.mp4
1,Mitotic,Vid_736.mp4
1,Mitotic,Vid_737.mp4
0,Non-mitotic,Vid_738.mp4
1,Mitotic,Vid_739.mp4
1,Mitotic,Vid_740.mp4
0,Non-mitotic,Vid_741.mp4
